name,address,phone,timeOpen,ratingAverage,priceRange,details
Gifuya Hcmc,"8A/7A Thái Văn Lung Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 165 262 8793,Đang mở cửa: 5:00 CH - 11:30 CH,"4,5",Kiểu Nhật,"Kiểu Nhật, Bữa trưa, Bữa tối, Giao hàng, Wifi miễn phí"
Tubi Restaurant,"254c Bui Vien, Pham Ngu Lao District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6277 1254,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa tối, Chỗ ngồi, Phục vụ đồ uống có cồn, Đặt chỗ, Dịch vụ bàn"
Ganesh,"54 Duong 6 Hung Phuoc 3 Phu My Hung Ward, District 7, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 5410 1627,,"4,0","Kiểu Ấn Độ, Kiểu Á","Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa nửa buổi, Bữa trưa, Bữa tối"
The Monkey Gallery DINING,"91 Mạc Thị Bưởi Lầu 3, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 79 399 1992,Đang mở cửa: 11:30 SA - 2:30 CH5:30 CH - 10:00 CH,"4,0",1.292.000 ₫ - 2.692.000 ₫,"1.292.000 ₫ - 2.692.000 ₫, Kiểu Việt, Quán bar phục vụ đồ ăn, Quốc tế, Món kết hợp, Bữa tối, Đồ uống"
Sai - Dog,"197 Nguyễn Thái Học Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 263 79 45,Đang mở cửa: 10:00 SA - 10:00 CH,"5,0",39.000 ₫ - 99.000 ₫,"39.000 ₫ - 99.000 ₫, Kiểu Mỹ, Kiểu Việt, Bữa trưa, Bữa tối"
I-box Cafe,"135 Hai Bà Trưng, Quận 1 gần Diamond Plaza, Thành phố Hồ Chí Minh 70000 Việt Nam",,Đang mở cửa: 07:00 SA - 10:00 CH,"4,0","Cà phê, Kiểu Á, Kiểu Việt","Cà phê, Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi"
Nhà Hàng 3 Con Trâu,"279 Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3838 8833,,"4,5","Kiểu Mỹ, Nhà hàng bít tết, Đồ nướng, Thịt nướng","Kiểu Mỹ, Nhà hàng bít tết, Đồ nướng, Thịt nướng, Bữa tối, Đặt chỗ, Dịch vụ bàn"
Boomerang Bistro Saigon,"107 Tôn Dật Tiên Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 186 80 00,Đang mở cửa: 07:30 SA - 11:00 CH,"3,5",714.285.696 ₫ - 2.147.483.647 ₫,"714.285.696 ₫ - 2.147.483.647 ₫, Kiểu Âu, Kiểu Úc, Bữa trưa, Bữa tối, Bữa sáng, Đêm muộn, Đồ uống"
Cơm Niêu Sài Gòn,"59 Hồ Xuân Hương Quan 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3930 2888,Đang mở cửa: 07:00 SA - 10:30 CH,"4,0",60.000 ₫ - 350.000 ₫,"60.000 ₫ - 350.000 ₫, Kiểu Việt, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Beirut Restaurant - Villa & Pool,"43 Trần Ngọc Diện Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 2188,Đang mở cửa: 3:00 CH - 01:00 SA,"3,5",50.000 ₫ - 500.000 ₫,"50.000 ₫ - 500.000 ₫, Quầy bar, Kiểu Địa Trung Hải, Quán rượu, Kiểu Ả Rập, Bữa trưa, Bữa tối"
Anh Ngoai Quan,"112 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 776 112 112,Đang mở cửa: 06:00 SA - 12:00 SA,"5,0",47.619 ₫ - 476.190 ₫,"47.619 ₫ - 476.190 ₫, Nhà hàng bia, Bữa sáng, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Warda Shisha Lounge and Restaurant,"71/7 Mạc Thị Bưởi, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 164 641 5878,Đang mở cửa: 4:00 CH - 11:00 CH,"3,5","Kiểu Trung Đông, Kiểu Li băng, Kiểu Ma rốc, Kiểu Thổ Nhĩ Kỳ","Kiểu Trung Đông, Kiểu Li băng, Kiểu Ma rốc, Kiểu Thổ Nhĩ Kỳ, Thịt kiểu Hồi giáo, Bữa tối, Bữa trưa, Đêm muộn"
Terrace Garden Cafe & Restaurant,"195 Bui Vien St, Pham Ngu Lao ward, Dist 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3920 6991,,"4,5","Quầy bar, Hải sản, Quán rượu","Quầy bar, Hải sản, Quán rượu, Phù hợp với người ăn chay, Bữa tối, Đêm muộn"
YUKINO Foods,"39 Nguyễn Duy Hiệu Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh Việt Nam",+84 33 227 3100,Đang đóng cửa:  Xem tất cả giờ,"5,0",35.000 ₫ - 350.000 ₫,"35.000 ₫ - 350.000 ₫, Phong cách ẩm thực Fusion Nhật Bản, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Phở Việt Nam,"66 Trần Quốc Toản P.8 , Q.3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 94 363 50 50,Đang mở cửa: 06:00 SA - 1:00 CH5:00 CH - 9:00 CH,"4,0",50.000 ₫ - 90.000 ₫,"50.000 ₫ - 90.000 ₫, Kiểu Á, Tốt cho sức khỏe, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi"
Pasteur Street Brewing Company,"221 Hoàng Sa phường Tân Định, quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 799 229 978,Đang mở cửa: 11:00 SA - 12:00 SA,,"Kiểu Mỹ, Nhà hàng bán bia, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa","Kiểu Mỹ, Nhà hàng bán bia, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa, Bữa trưa, Bữa tối, Đồ uống"
Pizza Reale,"27-29 Nguyễn Đăng Giai Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)0362118204,Đang mở cửa: 11:00 SA - 10:00 CH,"4,5",99 ₫ - 300 ₫,"99 ₫ - 300 ₫, Kiểu Ý, Pizza, Kiểu Âu, Bữa trưa, Bữa tối"
Cafe Evita,"230 Nguyen Van Huong District 2, Thành phố Hồ Chí Minh Thao Dien Việt Nam",+848-5123 888,Đang mở cửa: 07:30 SA - 10:30 CH,"4,0",238.095 ₫ - 357.143 ₫,"238.095 ₫ - 357.143 ₫, Pizza, Bữa tối, Bữa sáng, Bữa trưa"
Lion City Cafe & Restaurant,"41 - 47 Đông Du P. Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 93 811 12 30,Đang mở cửa: 10:30 SA - 10:30 CH,"4,5",20.000 ₫ - 100.000 ₫,"20.000 ₫ - 100.000 ₫, Kiểu Á, Món kết hợp, Kiểu Singapore, Hải sản, Bữa nửa buổi, Bữa trưa, Bữa tối"
Bistro 48 SaiGon,"48 Le Thi Rieng District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3833 2932,Đang mở cửa: 07:00 SA - 11:00 CH,"3,5","Bữa tối, Bữa trưa","Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Singapore Food,"54 Truong Dinh, District 1 54 Trương Định, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3822 9454,,"4,0","Kiểu Á, Kiểu Singapore, Kiểu Trung Quốc","Kiểu Á, Kiểu Singapore, Kiểu Trung Quốc, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi"
The Indian House (Kitchen and Bar),"2nd Floor, 42 Nguyen Hue District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 515 70 15,Đang mở cửa: 10:00 SA - 11:00 CH,"5,0",119.048 ₫ - 2.380.952 ₫,"119.048 ₫ - 2.380.952 ₫, Kiểu Ấn Độ, Quầy bar, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Tib Chay,"89-91 Phan Kế Bính Phường Dakao, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3843 6460,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối"
Chay Delight - Vegetarian Restaurant,"166 Bến Vân Đồn, Phường 6, Quận 4, Thành phố Hồ Chí Minh Việt Nam",+84 93 866 29 22,Đang mở cửa: 10:30 SA - 9:00 CH,"5,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Wifi miễn phí, Dịch vụ bàn"
Vietnamese Kitchen,"113A Bui Vien District 1, Thành phố Hồ Chí Minh Việt Nam",,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đêm muộn, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Macho Taco Mexican Street Food,"17 Trần Quốc Toản Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",036 8466356,Đang mở cửa: 12:00 CH - 2:00 CH4:30 CH - 10:00 CH,"4,5",150.000 ₫ - 250.000 ₫,"150.000 ₫ - 250.000 ₫, Kiểu Mexico, Bữa tối, Bữa trưa, Đồ uống"
Ampm Restaurant & Cafe,"44C Bui Thi Xuan St, Dist. 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 7304 0044,,"4,0","Quốc tế, Kiểu Á, Kiểu Việt","Quốc tế, Kiểu Á, Kiểu Việt, Bữa tối, Bữa trưa, Chỗ ngồi, Đặt chỗ, Lối vào ra cho xe lăn, Dịch vụ bàn"
IL CORDA Charcoal Steakhouse,"11 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3823 4929,Đang mở cửa: 11:30 SA - 2:30 CH5:00 CH - 10:30 CH,"4,0",1.190.476 ₫ - 3.571.429 ₫,"1.190.476 ₫ - 3.571.429 ₫, Nhà hàng bít tết, Bữa tối, Bữa trưa"
Kim Thanh,"04 Le Van Huu Ben Nghe Ward, Dist 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3829 3926,,"4,0",Kiểu Việt,"Kiểu Việt, Bữa nửa buổi, Cửa hàng bán thức ăn mang về"
Cháo Sườn Chú Chen,"281 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 2266 5656,Đang mở cửa: 07:00 SA - 03:00 SA,"5,0",238.095.232 ₫ - 2.147.483.647 ₫,"238.095.232 ₫ - 2.147.483.647 ₫, Kiểu Á, Kiểu Việt, Kiểu Đài Loan, Phù hợp với người ăn chay"
Pho 24,"5 Nguyen cards, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",84-8.8226278,,"3,5","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa tối, Bữa trưa, Cửa hàng bán thức ăn mang về, Chỗ ngồi"
Gogi House,"A43, Truong Son Street, Tan Binh District Saigon Superbowl, Thành phố Hồ Chí Minh 70000 Việt Nam",+(84)38485180,,"4,0","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Thịt nướng","Đồ nướng, Kiểu Á, Kiểu Hàn Quốc, Thịt nướng, Bữa tối, Bữa trưa, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Có ghế ăn cho bé, Dịch vụ bàn"
Le Banh mi,"12le Thanh Ton St Ben night ,w,dist 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,Đang mở cửa: 07:00 SA - 11:00 CH,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Dịch vụ bàn"
Juicetin - Lê Anh Xuân,"29 Lê Anh Xuân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 329 798 299,Đang mở cửa: 07:00 SA - 11:00 CH,"5,0","Cà phê, Kiểu Việt, Tốt cho sức khỏe, Quán bán trái cây giải khát, Bản địa","Cà phê, Kiểu Việt, Tốt cho sức khỏe, Quán bán trái cây giải khát, Bản địa"
Natrix Bar,"42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 342 11 11,Đang mở cửa: 7:00 CH - 02:00 SA,"5,0","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản","Quầy bar, Quốc tế, Quán rượu, Quán bar phục vụ đồ ăn, Quán rượu đặc sản, Bữa tối, Đêm muộn, Đồ uống, Bãi đỗ xe tập trung miễn phí, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống"
Le Thanh Ton Sakaba,"2 8, Bis Le Thanh Ton District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"4,0","Kiểu Nhật, Kiểu Á","Kiểu Nhật, Kiểu Á, Bữa tối, Chỗ ngồi, Dịch vụ bàn, Đặt chỗ"
Annam Cafe Gourmet,"16-18 Hai Bà Trưng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3822 9332,,"4,0",Cà phê,"Cà phê, Bữa trưa, Chỗ ngồi, Dịch vụ bàn"
Annz,"74/10A Hai Ba Trung St., Dist.1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3822 2757,,"4,0","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối"
Marukame Udon,"27 Thảo Điền Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 853 50 66,Đang mở cửa: 10:00 SA - 10:00 CH,"4,5","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Nhà hàng Sahraan,"6 Trương Định, P. Bến Thành, Q. 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 126 600 0002,Đang mở cửa: 09:00 SA - 11:00 CH,"4,0",45 ₫ - 199 ₫,"45 ₫ - 199 ₫, Kiểu Trung Đông, Kiểu Ai Cập, Kiểu Địa Trung Hải, Đồ nướng, Thịt kiểu Hồi giáo, Tùy chọn ăn chay"
Lẩu Lòng Bò Nhật Bản,"8/16 Lê Thánh Tôn- P.Bến Nghé- Q. 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3526 0122,Đang mở cửa: 5:00 CH - 12:00 SA,"4,5",71.429 ₫ - 357.143 ₫,"71.429 ₫ - 357.143 ₫, Kiểu Nhật, Đồ nướng, Kiểu Á, Quán rượu, Tốt cho sức khỏe, Thức ăn đường phố, Bữa tối"
Shouki,"15/1 Le Thanh Ton st. District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3822 7499,,"4,0",Kiểu Nhật,"Kiểu Nhật, Bữa tối, Đặt chỗ"
Stoker Woodfired Grill & Bar - Thao Dien,"02 Đặng Hữu Phổ Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 919 27 25,Đang mở cửa: 11:30 SA - 11:00 CH,"4,5",119.048 ₫ - 1.190.476 ₫,"119.048 ₫ - 1.190.476 ₫, Nhà hàng bít tết, Quầy bar, Thịt nướng, Bữa tối, Bữa trưa, Bữa nửa buổi, Đồ uống"
Quán Bar Zen Rooftop,"3 - 5 Sương Nguyệt Ánh, Q.1 Khách sạn Fusion Suites Sài Gòn, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3925 7257,,"4,5",238.095 ₫ - 1.190.476 ₫,"238.095 ₫ - 1.190.476 ₫, Quốc tế, Quầy bar, Kiểu Á, Quán rượu, Bữa sáng, Bữa tối, Bữa nửa buổi"
Shamoji Robata Yaki,"08 Đồng Khởi Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 1900 066890,Đang mở cửa: 4:30 CH - 02:00 SA,"4,0",50.000 ₫ - 500.000 ₫,"50.000 ₫ - 500.000 ₫, Hải sản, Quán rượu đặc sản, Kiểu Nhật, Kiểu Á, Bữa tối"
NEX Restaurant & Cafe,"49 Trần Nhật Duật Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 288 72 76,,"5,0","Cà phê, Kiểu Việt, Kiểu Á","Cà phê, Kiểu Việt, Kiểu Á, Bữa trưa, Bữa tối, Dịch vụ bàn, Đặt chỗ, Chỗ ngồi"
Truffle Restaurant,"208 Nguyễn Hữu Cảnh Tầng 73, Vincom Landmark 81, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 878 33 53,Đang mở cửa: 3:00 CH - 11:30 CH,"4,5",6.600.000 ₫ - 10.800.000 ₫,"6.600.000 ₫ - 10.800.000 ₫, Kiểu Ý, Kiểu Pháp, Kiểu Nhật, Kiểu Âu, Món kết hợp, Bữa tối, Bữa trưa, Đồ uống"
Kashew Cheese,"14 Trần Ngọc Diện Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)396 976 134,Đang mở cửa: 09:30 SA - 8:30 CH,"5,0",4 ₫ - 6 ₫,"4 ₫ - 6 ₫, Cửa hàng thức ăn ngon, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Sushi Wagao,"41B Tôn Thất Tùng Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 270 51 25,Đang mở cửa: 11:00 SA - 10:00 CH,"5,0",2.147.483.647 ₫ - 2.147.483.647 ₫,"2.147.483.647 ₫ - 2.147.483.647 ₫, Kiểu Nhật, Hải sản, Sushi, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Nhà Hàng Chay 3 Lá,"32A Cao Bá Nhạ Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 91 383 50 21,Đang mở cửa: 08:00 SA - 10:00 CH,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi"
Masuo,"106 Le Lai, P. Ben Thanh, District1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 358 71 32,,"4,0","Kiểu Nhật, Sushi","Kiểu Nhật, Sushi, Đặt chỗ"
Q Indochine Restaurant,"20 Nguyễn Công Trứ Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 92 868 68 28,Đang mở cửa: 07:00 SA - 10:30 CH,"4,5",47.619 ₫ - 476.190 ₫,"47.619 ₫ - 476.190 ₫, Nhà hàng bán bia, Kiểu Á, Quán rượu, Kiểu Việt, Tốt cho sức khỏe, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
The Monkey Gallery DESSERT BAR,"91 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 90 910 61 87,Đang mở cửa: 3:00 CH - 11:00 CH,"5,0",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Cà phê, Kiểu Việt, Quầy rượu vang, Đêm muộn, Đồ uống"
Lava Cuisine & Lounge,"74/3 Hai Bà Trưng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 92 829 99 93,Đang mở cửa: 12:00 SA - 11:59 CH,"4,5",59.000 ₫ - 5.500.000 ₫,"59.000 ₫ - 5.500.000 ₫, Nhà hàng bán bia, Quán rượu, Kiểu Việt, Quán bar phục vụ đồ ăn, Bữa sáng, Bữa tối, Đêm muộn"
Saigon Xua va Nay,"33 Nguyen Trung Truc Quart 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3822 2337,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Bữa tối, Bữa trưa, Đêm muộn, Ngồi ngoài trời, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn"
Sushi World,"15E Le Thanh Ton St., Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3823 5089,Đang mở cửa: 11:00 SA - 10:00 CH,"4,0","Kiểu Nhật, Sushi, Kiểu Á","Kiểu Nhật, Sushi, Kiểu Á, Bữa tối, Bữa trưa, Bữa nửa buổi, Đồ uống, Đặt chỗ, Phục vụ đồ uống có cồn, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Dịch vụ bàn"
Taco Del Sol,"582/12 Huynh Tan Phat Tan Phu, Quan 7, Thành phố Hồ Chí Minh 10000 Việt Nam",+84 79 999 1816,,"5,0","Kiểu Mexico, Kiểu Mỹ, Kiểu Tây nam, Kiểu Nam Mỹ, Kiểu Trung Mỹ","Kiểu Mexico, Kiểu Mỹ, Kiểu Tây nam, Kiểu Nam Mỹ, Kiểu Trung Mỹ"
Pho Huong Binh,"148 Vo Thi Sau District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",38298762,,"4,5","Kiểu Việt, Kiểu Á","Kiểu Việt, Kiểu Á, Bữa tối, Lối vào ra cho xe lăn, Dịch vụ bàn"
LOOP 1 - Cocktail Bar & Kitchen,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 79 452 7594,Đang mở cửa: 4:30 CH - 01:00 SA,"5,0","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn","Kiểu Ý, Quầy bar, Hải sản, Quán rượu, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz"
Thanh Nien,"11 Nguyen Van Chiem, Thành phố Hồ Chí Minh 70000 Việt Nam",07 8 822 5909,,"4,0","Kiểu Á, Kiểu Việt","Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi"
Tàu Lửa Quán,"41 Nội khu Hưng Phước 1 Tân Phong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 655 11 03,Đang mở cửa: 08:00 SA - 10:00 CH,"5,0","Kiểu Mỹ, Cà phê, Kiểu Á, Kiểu Việt","Kiểu Mỹ, Cà phê, Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Xoi Che Bui Thi Xuan,"33 Din Tien Hoang, Quan Binh Thanh, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3517 8333,,"4,0","Kiểu Việt, Kiểu Á","Kiểu Việt, Kiểu Á, Bữa nửa buổi, Bữa trưa, Chỗ ngồi"
Bar's Bar,"47 Phan Chu Trinh st., Ben Thanh Ward, Dist,1 2F Baby Spoon Restaurant, Thành phố Hồ Chí Minh Việt Nam",+84 8 3822 3352,,"4,5","Quầy bar, Quán rượu, Quầy rượu vang","Quầy bar, Quán rượu, Quầy rượu vang, Đồ uống, Phục vụ đồ uống có cồn"
