name,address,phone,timeOpen,ratingAverage,priceRange,details
Taverna Greek - Turkish Restaurant,"307 Nguyễn Lương Bằng Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 311 21 10,Đang đóng cửa:  Xem tất cả giờ,"5,0",238.095 ₫ - 476.190 ₫,"238.095 ₫ - 476.190 ₫, Kiểu Thổ Nhĩ Kỳ, Kiểu Hy Lạp, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Reika,"5 Nguyen Dinh Chieu, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 44 90,Đang đóng cửa:  Xem tất cả giờ,"5,0","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia","Kiểu Nhật, Phong cách ẩm thực Fusion Nhật Bản, Quầy bar, Thịt nướng, Quán rượu, Nhà hàng bia, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn"
Nhà hàng Vương Quốc Tôm,"13 Lê Quý Đôn, P.6, Q.3, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)62813813,,"4,0",100.000 ₫ - 1.000.000 ₫,"100.000 ₫ - 1.000.000 ₫, Hải sản, Kiểu Trung Quốc, Kiểu Á, Kiểu Đài Loan, Đặt chỗ"
La Table de Saigon,"185/26, Pham Ngu Lao Street Bi & Bee Saigon Hotel, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3836 0678,,"3,5",40.000 ₫ - 100.000 ₫,"40.000 ₫ - 100.000 ₫, Kiểu Ý, Kiểu Mexico, Kiểu Brazil, Kiểu Việt, Kiểu Nam Mỹ, Bữa trưa, Bữa tối"
Bánh Mì Ngon Mỗi Ngày,"125B Hai Bà Trưng Đối diện Hard Rock Cafe, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 90 288 86 49,,"4,0",,
Sushi Kobayashi,"8A/G7A Thái Văn Lung Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 634 27 00,Đang đóng cửa:  Xem tất cả giờ,"5,0",20 ₫ - 100 ₫,"20 ₫ - 100 ₫, Sushi, Phong cách ẩm thực Fusion Nhật Bản, Kiểu Nhật, Hải sản, Phong cách ẩm thực Kappo, Bữa tối, Đồ uống"
Sushi Masa Thạch Thị Thanh,"52 Thach Thi Thanh, Tan Dinh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 418 18 79,Đang đóng cửa:  Xem tất cả giờ,"4,5",2.147.483.647 ₫ - 2.147.483.647 ₫,"2.147.483.647 ₫ - 2.147.483.647 ₫, Kiểu Nhật, Sushi, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
The Monkey Gallery DESSERT BAR,"91 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 90 910 61 87,Đang đóng cửa:  Xem tất cả giờ,"5,0",119.048 ₫ - 357.143 ₫,"119.048 ₫ - 357.143 ₫, Cà phê, Kiểu Việt, Quầy rượu vang, Đêm muộn, Đồ uống"
Cowboy Steakhouse & Grill,"40 Đồng Nai Cư xá Bắc Hải, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 98 181 90 49,Đang đóng cửa:  Xem tất cả giờ,"4,5",200.000 ₫ - 3.000.000 ₫,"200.000 ₫ - 3.000.000 ₫, Nhà hàng bít tết, Bữa sáng, Bữa trưa, Bữa tối"
Va Thành,"40 Huỳnh Mẫn Đạt Phường 2, Quận 5, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3833 1276,Đang đóng cửa:  Xem tất cả giờ,"4,5",25.000 ₫ - 95.000 ₫,"25.000 ₫ - 95.000 ₫, Kiểu Á, Kiểu Đài Loan, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Tokyo Deli Truong Son,"4 Truong Son, Thành phố Hồ Chí Minh Việt Nam",,,"4,5",,
Café Saigon,"253 Nguyen Van Troi Street Phu Nhuan District, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3844 9222,Đang đóng cửa:  Xem tất cả giờ,"4,5","Quốc tế, Kiểu Việt","Quốc tế, Kiểu Việt, Bữa trưa, Bữa tối"
Climb - Hidden Cocktails Bar,"15 Phan Văn Đạt Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 300 50 60,Đang đóng cửa:  Xem tất cả giờ,"5,0",11 ₫ - 1.000.000 ₫,"11 ₫ - 1.000.000 ₫, Quầy bar, Kiểu Âu, Cửa hàng thức ăn ngon, Quán rượu, Kiểu Bữa tối, Quán bar phục vụ đồ ăn, Bữa tối, Đêm muộn, Đồ uống"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
La Vang Cafe,"169 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam",,,"4,0",Kiểu Việt,"Kiểu Việt, Phù hợp với người ăn chay, Dịch vụ bàn, Cửa hàng bán thức ăn mang về, Chỗ ngồi"
Riêu Cá Garden,"6 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3827 7122,,"4,5",Bữa tối,Bữa tối
Gum Fastfood,"245/6 Nguyễn Trãi Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 760 54 59,,"5,0",35 ₫ - 129 ₫,"35 ₫ - 129 ₫, Cửa hàng thức ăn ngon"
Đại Môn Restaurant,"6B Phạm Ngọc Thạch, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3822 2390,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
GOOD EATS Healthy Kitchen,"34 Nguyen Dang Giai Thao Dien Ward, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3744 6675,,"4,0",119.048 ₫ - 452.381 ₫,"119.048 ₫ - 452.381 ₫, Tốt cho sức khỏe, Phù hợp với người ăn chay, Tùy chọn ăn chay"
Benaras Indian Bistro,"21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 98 343 33 40,Đang đóng cửa:  Xem tất cả giờ,"5,0",7 ₫ - 15 ₫,"7 ₫ - 15 ₫, Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten"
Truly Viet Restaurant,"30 Bờ Bao Tân Thắng Tầng 1 Trung tâm mua sắm Aeon, Thành phố Hồ Chí Minh Việt Nam",+84 28 6281 6969,,"4,0",Kiểu Việt,Kiểu Việt
The OX Not Only OX,"24 Đông Du Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 6681 9999,Đang đóng cửa:  Xem tất cả giờ,"4,0",Kiểu Việt,"Kiểu Việt, Bữa trưa, Bữa tối, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Có bãi đỗ xe, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Phong cách gia đình"
Yamabushi,"78/1 Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 89 838 11 14,,"4,5",4 ₫ - 41 ₫,"4 ₫ - 41 ₫, Kiểu Nhật, Nhà hàng bán bia, Đồ nướng, Quán rượu, Bữa tối, Đêm muộn, Đồ uống"
Thai Blah Blah,"335 - 337 Trần Hưng Đạo Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 89 811 39 79,,"3,5",Kiểu Thái,"Kiểu Thái, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn"
la smoke house,"5-7-9 Nguyễn Trung Trực, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 70 3939 030,Đang đóng cửa:  Xem tất cả giờ,"4,0","Kiểu Ý, Kiểu Mỹ, Nhà hàng bán bia, Đồ nướng, Quán rượu, Thức ăn đường phố, Kiểu Mỹ bản xứ","Kiểu Ý, Kiểu Mỹ, Nhà hàng bán bia, Đồ nướng, Quán rượu, Thức ăn đường phố, Kiểu Mỹ bản xứ, Bữa trưa, Bữa tối, Đồ uống, Chỗ ngồi, Giao hàng, Đặt chỗ, Bữa ăn tự chọn, Ăn tối phòng riêng, Có bãi đỗ xe, Đỗ xe có người coi, Có ghế ăn cho bé, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng"
The Monkey Gallery DINING,"91 Mạc Thị Bưởi Lầu 3, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 79 399 1992,Đang đóng cửa:  Xem tất cả giờ,"4,0",1.292.000 ₫ - 2.692.000 ₫,"1.292.000 ₫ - 2.692.000 ₫, Kiểu Việt, Quán bar phục vụ đồ ăn, Quốc tế, Món kết hợp, Bữa tối, Đồ uống"
Le Financier Lounge,"Lối vào hướng ra đường Cây Điệp Entrance is facing Cay Diep street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 337 330 165,Đang đóng cửa:  Xem tất cả giờ,"5,0",47.619 ₫ - 357.143 ₫,"47.619 ₫ - 357.143 ₫, Kiểu Việt, Kiểu Pháp, Nhà hàng bít tết, Hải sản, Kiểu Nga, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
S Bistro,"34 Huỳnh Thúc Kháng Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 234 07 48,Đang đóng cửa:  Xem tất cả giờ,"5,0","Bữa trưa, Bữa tối, Đồ uống","Bữa trưa, Bữa tối, Đồ uống, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Phục vụ đồ uống có cồn, Wifi miễn phí, Chấp nhận thẻ tín dụng"
Fat Pie - Russian Dumplings,"101 Tôn Dật Tiên Crescent Mall, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",+(84)329745713,,"5,0",19.000 ₫ - 100.000 ₫,"19.000 ₫ - 100.000 ₫, Kiểu Nga, Kiểu Đông Âu"
Spice Garden in Cu Chi,"297/3 Võ Văn Bích Thôn 4B, Phường Bình Mỹ, Quận Củ Chi, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 969 88 99,,"5,0",1.000.000 ₫ - 2.000.000 ₫,"1.000.000 ₫ - 2.000.000 ₫, Kiểu Việt"
Ben Thanh Café & Beer,"30-Phan Boi Chau Luu Van Lang, Phuong Ben Thanh, Quan 1, Thành phố Hồ Chí Minh 710100 Việt Nam",+84 38 277 333,Đang đóng cửa:  Xem tất cả giờ,"4,5","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối, Đặt chỗ, Wifi miễn phí"
Đà Lạt Phố Cafe,"306 Nguyễn Thị Minh Khai Quận 3, Thành phố Hồ Chí Minh Việt Nam",,Mở cửa sau 30 phút nữa:  Xem tất cả giờ,"3,5",Cà phê,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Chỗ ngồi, Dịch vụ bàn"
Pasteur Street Brewing Company,"221 Hoàng Sa phường Tân Định, quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 799 229 978,Đang đóng cửa:  Xem tất cả giờ,,"Kiểu Mỹ, Nhà hàng bán bia, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa","Kiểu Mỹ, Nhà hàng bán bia, Thịt nướng, Quán rượu, Kiểu Việt, Bản địa, Bữa trưa, Bữa tối, Đồ uống"
Nhà Hàng Ve Chai,"210/22B Cách Mạng Tháng Tám Phường 10, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 94 589 80 90,Đang đóng cửa:  Xem tất cả giờ,"4,5",2 ₫ - 20 ₫,"2 ₫ - 20 ₫, Nhà hàng bán bia, Đồ nướng, Đương đại, Quán rượu, Kiểu Việt, Bữa tối, Bữa nửa buổi, Đồ uống"
Ngõ 90,"114 Lê Thị Riêng, phường Bến Thành, quận 1 Hẻm 114, Thành phố Hồ Chí Minh Việt Nam",+84 787 681 990,Đang mở cửa: 07:00 SA - 11:00 CH,"5,0","Cửa hàng thức ăn ngon, Kiểu Việt, Bản địa","Cửa hàng thức ăn ngon, Kiểu Việt, Bản địa, Bữa sáng, Bữa trưa, Bữa tối"
El Gaucho Argentinian Steakhouse - Le Loi,"66 Le Loi, Thành phố Hồ Chí Minh Việt Nam",+84 97 154 22 27,Đang đóng cửa:  Xem tất cả giờ,"4,5",Nhà hàng bít tết,"Nhà hàng bít tết, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Ngồi ngoài trời, Chỗ ngồi, Rượu và bia, Wifi miễn phí"
Be Hokkaido,"54 Đông Du Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 93 394 10 33,Đang đóng cửa:  Xem tất cả giờ,"4,0","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối, Đặt chỗ"
Samurai Cafe Saigon,"15A/44 Lê Thánh Tôn, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 777 36 01,Mở cửa sau 30 phút nữa:  Xem tất cả giờ,"4,0","Kiểu Nhật, Cà phê","Kiểu Nhật, Cà phê, Bữa trưa, Bữa tối, Bữa sáng, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Bãi đỗ xe tập trung miễn phí, Có ghế ăn cho bé, Chỉ chấp nhận tiền mặt, Wifi miễn phí"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang đóng cửa:  Xem tất cả giờ,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
Nhà Hàng Batalis,"185 Bis Võ Thị Sáu Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3932 2657,Đang đóng cửa:  Xem tất cả giờ,"3,5",220.000 ₫ - 450.000 ₫,"220.000 ₫ - 450.000 ₫, Kiểu Á, Phù hợp với người ăn chay"
Malabar Kitchen,"207-001 , Bui Vein Street, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 868 868 576,,"4,0",20.000 ₫ - 200.000 ₫,"20.000 ₫ - 200.000 ₫, Kiểu Ấn Độ, Kiểu Anh, Kiểu Việt, Kiểu Trung Đông, Kiểu Ả Rập"
Nhà Tiên,"204B/1 Nguyễn Văn Hưởng Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3636 6299,Mở cửa sau 29 phút nữa:  Xem tất cả giờ,"5,0","Quốc tế, Kiểu Việt","Quốc tế, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Bãi đỗ xe đường phố, Bãi đỗ xe tập trung miễn phí, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ tín dụng"
Chảo Quán,"72C Trần Quốc Toản, P.8, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 6679 8360,,"4,0","Nhà hàng bít tết, Kiểu Bữa tối","Nhà hàng bít tết, Kiểu Bữa tối"
Elenoir Chocolate,"26 Dang Thi Nhu St, Nguyen Thai Binh Ward, District 1, Thành phố Hồ Chí Minh 77777 Việt Nam",+84 98 938 31 09,Đang mở cửa: 08:00 SA - 9:30 CH,"4,5",Cà phê,"Cà phê, Bữa sáng, Bữa trưa, Bữa tối"
Xưởng Phở,"118 Lê Lai, phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 93 883 80 12,Đang mở cửa: 12:00 SA - 11:59 CH,"5,0",71.429 ₫ - 238.095 ₫,"71.429 ₫ - 238.095 ₫, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Kiểu Việt, Nhà hàng bia, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống"
Bún Chả 1986,"30 Cửu Long Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 667 69 90,Đang mở cửa: 07:00 SA - 10:00 CH,"5,0",47.619 ₫ - 71.429 ₫,"47.619 ₫ - 71.429 ₫, Kiểu Việt, Đồ nướng, Cửa hàng thức ăn ngon, Thịt nướng, Thức ăn đường phố, Bữa sáng, Bữa trưa, Bữa tối"
Nhà Hàng Cốm Mộc,"12 Nguyễn Bá Lân Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 91 155 11 56,Đang mở cửa: 07:00 SA - 10:00 CH,"4,0",2 ₫ - 300.000 ₫,"2 ₫ - 300.000 ₫, Quầy bar, Cà phê, Kiểu Á, Kiểu Việt, Kiểu Bữa tối, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống, Bữa sáng"
Quán Nguyệt,"28 Đỗ Quang Đậu, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 8 3836 4645,Đang đóng cửa:  Xem tất cả giờ,"4,5","Bữa trưa, Bữa tối","Bữa trưa, Bữa tối"
Babylon Bar,"S57 - 1 Sky Garden 2, Phạm Văn Nghị Phú Mỹ Hưng, Thành phố Hồ Chí Minh Việt Nam",+84 122 954 3131,Đang đóng cửa:  Xem tất cả giờ,"5,0",Bữa tối,"Bữa tối, Đặt chỗ"
Soko Cha,"233 Lý Tự Trọng Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 90 721 02 00,,"5,0",Kiểu Việt,Kiểu Việt
Kabin,"8-15 Ton Duc Thang Street, District 1 Renaissance Riverside Hotel Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 28 3822 0033,Đang đóng cửa:  Xem tất cả giờ,"5,0",380.952 ₫ - 2.380.952 ₫,"380.952 ₫ - 2.380.952 ₫, Kiểu Trung Quốc, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten"
Bánh Mì Bảy Hổ,"23 Huỳnh Khương Ninh, P. Đa Kao, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",,,"5,0",Kiểu Việt,Kiểu Việt
Media Cafe,"422 Võ Văn Kiệt Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh Việt Nam",+84 8 3836 1199,Đang mở cửa: 07:00 SA - 7:30 CH,"5,0",50.000 ₫ - 70.000 ₫,"50.000 ₫ - 70.000 ₫, Quốc tế, Kiểu Việt, Kiểu Bữa tối, Tốt cho sức khỏe, Kiểu Trung Á, Cà phê, Kiểu Á, Bữa sáng, Bữa trưa, Bữa tối"
Bê Vàng,"110A - 112 Vành Đai Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 8 3877 9166,,"4,5",,
Green Bamboo Kitchen,"40/34 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 28 3821 0199,,"5,0",20.000 ₫ - 50.000 ₫,"20.000 ₫ - 50.000 ₫, Kiểu Việt"
Quán Phở Ông Cả,"66 B Cao Thắng. Quận 3, Thành phố Hồ Chí Minh Việt Nam",+84 98 584 83 82,Đang mở cửa: 05:30 SA - 11:00 CH,"4,5",Kiểu Việt,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối"
Shadow Lounge,"244 Pasteur Street Ward Vo Thi Sau, District 3, Thành phố Hồ Chí Minh Việt Nam",+84 90 188 34 63,Mở cửa sau 29 phút nữa:  Xem tất cả giờ,"5,0",71.429 ₫ - 166.667 ₫,"71.429 ₫ - 166.667 ₫, Quầy bar, Cà phê, Quốc tế, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống"
Nhà Hàng Nhật Hachi Ju Hachi,"3A Ngô Văn Năm P Bến Nghé. Q1, Thành phố Hồ Chí Minh Việt Nam",+84 28 6682 7676,Đang đóng cửa:  Xem tất cả giờ,"4,0",100.000 ₫ - 300.000 ₫,"100.000 ₫ - 300.000 ₫, Kiểu Nhật, Sushi, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống"
Hidden House Restaurant,"55/3 Le Thi Hong Gam, Thành phố Hồ Chí Minh Việt Nam",+84 96 262 16 25,Đang đóng cửa:  Xem tất cả giờ,"4,5",Kiểu Việt,"Kiểu Việt, Bữa trưa, Bữa tối"
7 Bridges Brewing Co. Saigon Taproom & Bottle Shop,"15b/12 Lê Thánh Tôn Bên Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 97 732 64 78,Đang đóng cửa:  Xem tất cả giờ,"4,5","Pizza, Nhà hàng bia, Nhà hàng bán bia, Quốc tế, Quán rượu","Pizza, Nhà hàng bia, Nhà hàng bán bia, Quốc tế, Quán rượu, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Cho phép chó, Phong cách gia đình, Quán bar xem thi đấu thể thao"
Phap Hoa Quan 1,"204 Nguyễn Trãi, Thành phố Hồ Chí Minh Việt Nam",,Đang mở cửa: 06:00 SA - 10:00 CH,"4,5",Kiểu Việt,"Kiểu Việt, Phù hợp với người ăn chay, Bữa sáng, Bữa trưa, Bữa tối"
Hàng Dương Quán,"32-34 Ngô Đức Kế Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 96 881 77 88,Đang mở cửa: 12:00 SA - 11:59 CH,"4,5","Kiểu Mỹ, Nhà hàng bít tết, Nhà hàng bán bia, Quầy bar, Quán rượu, Quầy rượu vang","Kiểu Mỹ, Nhà hàng bít tết, Nhà hàng bán bia, Quầy bar, Quán rượu, Quầy rượu vang, Bữa sáng, Bữa tối, Đêm muộn, Đồ uống, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Đỗ xe có người coi, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Wifi miễn phí"
Benaras Indian Bistro,"21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",+84 98 343 33 40,Đang đóng cửa:  Xem tất cả giờ,"5,0",7 ₫ - 15 ₫,"7 ₫ - 15 ₫, Kiểu Ấn Độ, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten"
Cocotte,"136/11 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",+84 90 291 12 27,Đang đóng cửa:  Xem tất cả giờ,"4,5",8 ₫ - 15 ₫,"8 ₫ - 15 ₫, Kiểu Pháp, Quầy rượu vang, Kiểu Âu, Phù hợp với người ăn chay"
