id,name,phone,timeOpen,ratingAverage,details,Address,Longitude,Latitude
1632,Saigon 3,39330992,,3.5,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","Level 6 & 7, Hai Nam Building , 2bis Cong Truong Quoc Te, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.688184,10.792937
1633,Saigon Bagel,+84 90 979 46 54,Đang mở cửa: 07:00 SA - 10:00 CH,5.0,"Kiểu Mỹ, Cửa hàng thức ăn ngon, Cà phê, Phù hợp với người ăn chay, Tùy chọn ăn chay","304 Le Van Sy, Q.3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.679745,10.787403
1634,Saigon Corner,+84 8 6299 0990,Đang mở cửa: 08:00 SA - 10:00 CH,4.5,"Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","42 Nguyễn Huệ, P. Bến Nghé, Q.1 Tầng 8, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7040596,10.7740888
1635,Saigon Craft Bar And Grill,+84 90 661 93 66,Đang mở cửa: 3:30 CH - 11:30 CH,5.0,"Kiểu Mỹ, Nhà hàng bán bia, Quầy bar, Kiểu Á, Thịt nướng, Quán rượu, Bữa tối, Đêm muộn, Đồ uống","10 Mai Chí Thọ A2-08 Tòa Sarimi, Khu đô thị Sala, An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7242792,10.7709886
1636,Saigon Fusion - Kitchen & Bar,+84 88 671 09 71,Đang mở cửa: 07:00 SA - 11:00 CH,4.5,"Món kết hợp, Kiểu Việt, Kiểu Bữa tối, Cửa hàng thức ăn ngon, Phù hợp với người ăn chay","52 Nguyễn Công Trứ, Phường 19, Bình Thạnh, Thành phố, Thành phố Hồ Chí Minh 700000 Việt Nam",106.71005,10.791261
1637,Saigon Grill,+84 91 662 26 62,Đang mở cửa: 4:30 CH - 11:00 CH,4.0,"Đồ nướng, Kiểu Á, Kiểu Việt, Thịt nướng, Kiểu Bữa tối, Bữa tối","43 Nguyên Cổng Tru Phuong 19, Binh Thanh, Thành phố Hồ Chí Minh Việt Nam",106.7097236,10.7911418
1638,Saigon Hot Wings,+84 70 4595 000,Đang mở cửa: 5:00 CH - 02:00 SA,4.5,"Quầy bar, Kiểu Mỹ, Đồ ăn nhanh, Quán rượu, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Đêm muộn, Phục vụ đồ uống có cồn, Giao hàng, Cửa hàng bán thức ăn mang về, Chỗ ngồi, Tivi, Dịch vụ bàn","2 Hai Trieu Street, 3rd Floor Bitexco Financial Tower, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7043912,10.7719839
1639,Saigon in 1993,+84 90 898 34 55,Đang mở cửa: 08:00 SA - 10:00 CH,5.0,"Nhà hàng bán bia, Cà phê, Quán rượu, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","120-122 Lê Lợi Lầu 1, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6989242,10.772544
1640,Saigon Kitchen Restaurant,+84 8 3989 8888,Đang đóng cửa:  Xem tất cả giờ,4.5,"Quốc tế, Kiểu Á, Kiểu Việt, Tùy chọn ăn chay, Phù hợp với người ăn chay","3 Đường Khổng Tử, Phường Bình Thọ, Quận Thủ Đức, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7685952,10.8436744
1641,Saigon Ngon Kitchen,Chưa xác thực,,3.5,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Bữa trưa, Bữa tối","28Ter Mạc Đĩnh Chi, Đa Kao, D1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6986609,10.7854945
1642,Saigon Palace Restaurant,+84 8 3915 5555,,4.5,"Kiểu Việt, Kiểu Trung Quốc, Đặt chỗ","60 Tôn Thất Thiệp Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7019612,10.7735535
1643,Saigon Pho 39,+84 92 639 03 88,Đang mở cửa: 09:00 SA - 01:00 SA,5.0,"Nhà hàng bán bia, Cà phê, Kiểu Á, Quán rượu, Tốt cho sức khỏe, Bữa sáng, Bữa trưa, Bữa tối","145 Bà Huyện Thanh Quan P9, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6802796,10.7824545
1644,Saigon Saigon Rooftop Bar,+84 28 3823 4999,,4.5,"Quầy bar, Quốc tế, Bữa tối, Đêm muộn, Đồ uống, Ngồi ngoài trời, Chỗ ngồi, Phục vụ đồ uống có cồn, Wifi miễn phí, Dịch vụ bàn","20 Cộng Hòa Tầng 2, LOTTE Mart Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",106.652264,10.8019536
1645,Saigon SkyBar,+84 8 3925 4349,Đang mở cửa: 07:00 SA - 11:59 CH,4.5,"Quầy bar, Quán rượu, Đồ ăn nhanh, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối, Wifi miễn phí, Bãi đỗ xe đường phố, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Chỉ chấp nhận tiền mặt, Ngồi ngoài trời, Chỗ ngồi, Lối vào ra cho xe lăn","16/2 Street No. 46 Thao Dien, District 2, Thành phố Hồ Chí Minh Việt Nam",106.7384332,10.8018596
1646,Saigon Social Space,+84 93 889 08 70,Đang mở cửa: 07:00 SA - 10:00 CH,4.5,"Quầy bar, Kiểu Á, Kiểu Thái, Món kết hợp, Kiểu Việt, Đồ uống, Bữa sáng, Bữa trưa, Bữa tối, Chỗ ngồi, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Wifi miễn phí, Đặt chỗ","8A/1C2 Thái Văn Lung, P. Bến Nghé, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7049125,10.779497
1647,Saigon Vegan - Quán Chay,+84 8 3837 2686,,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa trưa, Bữa tối, Bữa nửa buổi","449/23 Sư Vạn Hạnh Ward 12, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6681048,10.7725666
1648,Saigon Xua va Nay,+84 8 3822 2337,,4.0,"Kiểu Á, Kiểu Việt, Bữa tối, Bữa trưa, Đêm muộn, Ngồi ngoài trời, Chỗ ngồi, Phục vụ đồ uống có cồn, Dịch vụ bàn","48A Huỳnh Mẫn Đạt, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 708300 Việt Nam",106.708586,10.7907633
1649,SaigonSteak123 Steakhouse,+84 90 371 10 30,Đang mở cửa: 10:00 SA - 11:00 CH,4.0,"Kiểu Mỹ, Nhà hàng bít tết, Cà phê, Quầy rượu vang, Bữa tối, Đồ uống, Bữa trưa","127 Hàm Nghi Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7003749,10.770706
1650,Sakai Japanese Restaurant,+84 93 561 73 05,,4.5,"Kiểu Nhật, Sushi, Kiểu Á, Bữa trưa, Bữa tối","38 Truong Quyen District 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6926099,10.7868103
1651,Sake Central Saigon,+84 28 3939 0022,Đang mở cửa: 5:30 CH - 12:00 SA,5.0,"Kiểu Nhật, Kiểu Á, Bữa tối, Đêm muộn, Đồ uống","226 Lý Long Tường Mỹ Kim 3, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7147796,10.7238486
1652,Saku Saku,+(84)332432737,,5.0,"Kiểu Ý, Kiểu Pháp, Kiểu Nhật, Quầy bar, Sushi, Quán rượu","244 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.69076,10.765881
1653,Salima Halal Vietnamese Restaurant,Chưa xác thực,,4.0,Món kết hợp,"220 Nguyen Cong Tru, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7004542,10.7679965
1654,Salon De Freyja,+84 8 3822 7240,,4.0,Món kết hợp,"22B Nguyễn Thị Diệu, P.6, Quận 3, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh Việt Nam",106.689322,10.776761
1655,Samurai Cafe Saigon,+84 90 777 36 01,Đang mở cửa: 09:00 SA - 10:00 CH,4.0,"Kiểu Nhật, Cà phê, Bữa trưa, Bữa tối, Bữa sáng, Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Bãi đỗ xe tập trung miễn phí, Có ghế ăn cho bé, Chỉ chấp nhận ","77B Hàm Nghi Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.703748,10.7705241
1656,San Fu Lou,+84 28 3517 6168,,4.5,"Kiểu Trung Quốc, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống","30 Trần Cao Vân Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6963872,10.7836664
1657,San Fu Lou - Cantonese Kitchen - Lê Lai,+84 28 3823 9513,Đang mở cửa: 07:00 SA - 03:00 SA,4.0,"Kiểu Trung Quốc, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","Hậu Giang Phường 4, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6630953,10.8078758
1658,Sandos Saigon,+84 94 226 77 87,Đang mở cửa: 09:00 SA - 12:00 SA,4.5,"Kiểu Việt, Quốc tế, Kiểu Á, Bữa trưa, Bữa tối, Bữa sáng, Đêm muộn","120 Nguyễn Đình Chiểu Đa Kao, 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6961442,10.7850818
1659,Sanfulou,+84 8 3517 6168,Đang đóng cửa:  Xem tất cả giờ,4.0,"Kiểu Trung Quốc, Kiểu Á, Tùy chọn ăn chay, Phù hợp với người ăn chay, Bữa trưa, Bữa tối, Bữa sáng","83 Xuân Thủy, Thảo Điền, TP. Thủ Đức, Thành phố Hồ Chí Minh Việt Nam",106.7350511,10.8040901
1660,Santorino Coffee & Veggies,+84 88 903 58 58,Đang mở cửa: 08:00 SA - 11:45 CH,5.0,"Kiểu Á, Kiểu Hy Lạp, Phù hợp với người ăn chay, Tùy chọn ăn chay, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","73 Thảo Điền, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7349202,10.8064616
1661,Sanukishokudou,+84 129 885 0198,Đang mở cửa: 11:30 SA - 12:00 SA,4.5,"Bữa trưa, Bữa tối","92 Trần Hưng Đạo Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6934688,10.7662005
1662,Sapa Coffee & Wine,+84 98 472 86 86,Đang mở cửa: 07:00 SA - 11:00 CH,5.0,"Nhà hàng bán bia, Quầy bar, Cà phê, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn, Bữa sáng, Bữa trưa, Bữa tối","Số 5 Lý Tự Trọng, P. Bến Nghé, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7053356,10.7823753
1663,Sara Ethiopian Restaurant,+84 8 4969 3334,Đang mở cửa: 09:00 SA - 11:45 CH,5.0,"Kiểu Phi, Kiểu Ethiopia, Tốt cho sức khỏe, Kiểu Trung Đông, Phù hợp với người ăn chay, Tùy chọn ăn chay","73, 42 Nguyễn Huệ, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.704113,10.772919
1664,Sargon Bistro,+84 96 839 03 90,Đang mở cửa: 07:00 SA - 11:00 CH,4.0,"Kiểu Mỹ, Cà phê, Cửa hàng thức ăn ngon, Kiểu Bữa tối, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","36 Bùi Thị Xuân Tầng 14, Toà nhà HDTC, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6900454,10.7720303
1665,Satay House Restaurant,+84 8 3845 8484,Đang mở cửa: 07:00 SA - 10:00 CH,4.5,"Kiểu Á, Kiểu Malaysia, Bữa sáng, Bữa trưa, Bữa tối","26 Huynh Thuc Khang P. Ben Nghe, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7025831,10.7730726
1666,Sativa Chill,+(84)345851392,Đang mở cửa: 12:00 SA - 11:59 CH,5.0,"Quầy bar, Cà phê, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Chỗ ngồi, Phục vụ đồ uống có cồn, Giao hàng, Quầy bar đầy đủ, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Dịch vụ bàn, Quán bar có nhạc jazz","136/21 Le Thanh ton Street District 1, Thành phố Hồ Chí Minh Việt Nam",106.6983031,10.7733359
1667,Scarab Saigon,+84 91 517 98 87,,4.5,"Kiểu Nhật, Quầy bar, Quán rượu, Tốt cho sức khỏe","39 Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1 Thành phố, Thành phố Hồ Chí Minh Việt Nam",106.6874848,10.7686538
1668,Schiller River Club,+84 90 239 33 33,Đang mở cửa: 4:00 CH - 11:00 CH,4.0,"Quán rượu, Bữa tối","76A Lê Lai Tầng thượng 27, Tòa Nhà AB, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6943807,10.7705592
1669,Secret Garden,+84 90 990 46 21,Đang mở cửa: 10:00 SA - 10:00 CH,4.0,"Kiểu Á, Kiểu Việt, Tốt cho sức khỏe, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn","81 Hồ Hảo Hớn Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 64000 Việt Nam",106.6913438,10.7622318
1670,Secret Garden 131 Calmette,+84 28 3821 1288,Đang mở cửa: 07:00 SA - 11:00 CH,4.5,"Kiểu Á, Món kết hợp, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","217 Lý Thái Tổ, p.9. Q.10, Thành phố Hồ Chí Minh Việt Nam",106.6727695,10.767752
1671,Sen Hue,Chưa xác thực,,4.0,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Đặt chỗ, Chỗ ngồi, Dịch vụ bàn","236 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6944647,10.7722583
1672,SEN VEGAN HOUSE,+84 28 6270 3836,Đang mở cửa: 08:00 SA - 2:00 CH5:00 CH - 10:00 CH,5.0,"Kiểu Á, Kiểu Việt, Bữa trưa, Bữa tối, Bữa sáng, Chỗ ngồi, Giao hàng, Đặt chỗ, Bữa ăn tự chọn, Có bãi đỗ xe, Đỗ xe có người coi, Có ghế ăn cho bé, Wifi miễn phí, Dịch vụ bàn","8B Nguyễn Trung Trực, Q.1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6989784,10.7743453
1673,Senviet,Chưa xác thực,,3.5,Kiểu Việt,"63 Nguyễn Trường Tộ phường 12, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7051964,10.7649327
1674,September Cafe & Cake,+84 90 229 56 25,Đang mở cửa: 08:00 SA - 10:00 CH,5.0,"Cà phê, Cửa hàng thức ăn ngon, Quán bán trái cây giải khát, Quán phục vụ đồ ngọt Nhật Bản, Quán bar phục vụ đồ ăn, Bữa sáng, Bữa trưa, Bữa tối","50 Nguyễn Văn Mai Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6874553,10.7896241
1675,September quận 4,+84 90 229 56 25,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Cà phê, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa, Bữa trưa, Bữa tối","20a Vo Truong Toan, Thành phố Hồ Chí Minh Việt Nam",106.7468815,10.8053258
1676,Serai (Malaysian Kitchen),+84 8 3824 5798,,3.5,"Kiểu Á, Kiểu Việt, Kiểu Malaysia, Phù hợp với người ăn chay, Thịt kiểu Hồi giáo, Bữa sáng, Bữa trưa, Bữa tối","9 Trần Cao Vân Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6982298,10.7847135
1677,Sesame,(08) 899 3378,,4.5,Đặt chỗ,"113A Đặng Dung Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.688419,10.792268
1678,Sesame Restaurant,+84 28 3821 2888,Đang mở cửa: 10:30 SA - 8:00 CH,5.0,"Kiểu Âu, Kiểu Việt, Kiểu Á, Bữa trưa, Bữa tối","103 Nguyễn Đình Chiểu Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6903751,10.7786716
1679,Sesan Restaurant,+84 96 810 01 00,Đang mở cửa: 08:00 SA - 10:00 CH,4.5,"Bữa sáng, Bữa trưa, Bữa tối","141 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh Việt Nam",106.6918498,10.7663684
1680,Seventeen Saloon,+84 8 3914 0007,,4.0,"Nhà hàng bán bia, Quán rượu, Đồ uống, Chỗ ngồi","36ALê Lợi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7003949,10.7743417
1681,SG Phủi,+84 90 688 61 80,Đang mở cửa: 12:00 SA - 11:59 CH,4.0,"Kiểu Á, Kiểu Việt, Bữa sáng, Bữa trưa, Bữa tối","129 Cach Mang Thang 8 - Phuong 5 - Quan 3 - TP.HCM, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6635403,10.7901347
1682,SH Garden,+84 8 6680 0188,,4.0,"Kiểu Á, Kiểu Việt, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn","84B Bùi Viện Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6932997,10.7672162
1683,Shabu Ya,+84 28 3775 3029,,4.0,Đặt chỗ,"45 Nguyễn Huệ, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7045456,10.772814
1684,Shadow Lounge,+84 90 188 34 63,Đang mở cửa: 09:00 SA - 11:30 CH,5.0,"Quầy bar, Cà phê, Quốc tế, Quán rượu, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống","42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.683625,10.791306
1685,"Shamballa Vegetarian, Restaurant & Lounge - Sai Gon",+84 91 787 67 88,Đang mở cửa: 08:00 SA - 10:00 CH,5.0,"Quầy bar, Cà phê, Kiểu Á, Kiểu Việt, Tốt cho sức khỏe, Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi","1058 Nguyen Van Linh SC Vivo City, Tan Phong Ward, District 7, Thành phố Hồ Chí Minh Việt Nam",106.700243,10.729419
1686,"Shamballa Vegetarian, Restaurant & Tea House",+84 91 787 67 88,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Kiểu Việt, Tốt cho sức khỏe, Kiểu Á, Súp, Phù hợp với người ăn chay, Tùy chọn ăn chay, Tùy chọn đồ ăn không có gluten","175/18 Phạm Ngũ Lão District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6941976,10.7683452
1687,Shamoji Robata Yaki,+84 1900 066890,Đang mở cửa: 4:30 CH - 02:00 SA,4.0,"Hải sản, Quán rượu đặc sản, Kiểu Nhật, Kiểu Á, Bữa tối","161 Xa Lộ Hà Nội L4-01B Vincom Mega Mall Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",106.7409716,10.8023796
1688,Shang Garden,+84 8 5411 1104,Đang mở cửa: 11:00 SA - 2:30 CH5:30 CH - 10:00 CH,4.5,"Kiểu Trung Quốc, Bữa trưa, Bữa tối, Đặt chỗ","175 de Tham, Pham Ngu Lao Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6939918,10.7670588
1689,Shang Palace - Cantonese Restaurant,+84 28 3823 2221,Đang mở cửa: 10:30 SA - 2:00 CH5:00 CH - 10:00 CH,4.0,"Kiểu Trung Quốc, Kiểu Á, Tốt cho sức khỏe, Quầy rượu vang, Bữa trưa, Bữa tối, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Bãi đỗ xe tập trung miễn phí, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ,","247 - 249 Lý Tự Trọng, P. Bến Thành, Q.1, Thành phố Hồ Chí Minh Việt Nam",106.6948897,10.7722709
1690,Shanti Indian Cuisine,+84 94 163 93 28,Đang mở cửa: 10:00 SA - 11:00 CH,5.0,"Kiểu Ấn Độ, Kiểu Á, Phù hợp với người ăn chay, Tùy chọn ăn chay, Thịt kiểu Hồi giáo, Tùy chọn đồ ăn không có gluten","Hem 84 Bui Vien After 50 Turn Left Go to Number 32, Thành phố Hồ Chí Minh 70000 Việt Nam",106.7408371,10.8054138
1691,Sher E Punjab,+84 90 856 39 52,,5.0,"Kiểu Ấn Độ, Kiểu Á, Tốt cho sức khỏe","99 Nguyễn Du Dist. 1, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6968024,10.7751407
1692,Shiba Sushi,+84 93 486 21 94,Đang mở cửa: 09:00 SA - 10:00 CH,5.0,"Kiểu Nhật, Quán phục vụ đồ ngọt Nhật Bản, Phong cách ẩm thực Fusion Nhật Bản, Bữa sáng, Bữa trưa, Bữa tối, Đồ uống, Giao hàng, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Đỗ xe có người coi, Phụ","195 Phan Xích Long Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6873701,10.7985132
1693,Shifu Dimsum 175 de Tham,Chưa xác thực,,4.0,"Kiểu Trung Quốc, Bữa trưa","27 Khu phố Hưng Gia 4 Tân Phong, Quận 7, Thành phố Hồ Chí Minh PPJ4+WX District 7 Việt Nam",106.7074721,10.7323074
1694,Shiraz Saigon,+84 91 756 96 68,,4.5,"Cà phê, Quầy rượu vang","107 Trương Định Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",106.6884065,10.7783522
1695,Shouki,+84 8 3822 7499,,4.0,"Kiểu Nhật, Bữa tối, Đặt chỗ","66B Cách Mạng Tháng 8, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",106.6878422,10.7746076
1696,Shun Yi Stone Pot Cuisine,+84 28 3636 0082,Đang mở cửa: 10:00 SA - 10:00 CH,5.0,"Kiểu Trung Quốc, Hải sản, Kiểu Á, Cửa hàng thức ăn ngon, Kiểu Đài Loan, Bữa trưa, Bữa tối","103/13 Phạm Văn Hai, Q. Tân Bình, Thành phố Hồ Chí Minh 70000 Việt Nam",106.664014,10.792121
1697,Signature Restaurant,+84 28 3827 2828,Đang đóng cửa:  Xem tất cả giờ,5.0,"Kiểu Tây nam, Bữa tối","30 Bis Le Quy Don st Ward 7, District 3, Thành phố Hồ Chí Minh Việt Nam",106.6911428,10.780981
